,result
1576,0.00299415
1577,0.00299415
1578,0.00299415
1579,0.0029941201
1580,0.0029941201
1581,0.00299415
1582,0.00299415
1583,0.00299415
1584,0.00299415
1585,0.00299415
1586,0.0029941797
1587,0.00299415
1588,0.0029941201
1589,0.0029941797
1590,0.00299415
1591,0.0029941201
1592,0.0029940903
1593,0.00299415
1594,0.00299415
1595,0.0029941201
1596,0.0029941201
1597,0.0029941201
1598,0.00299415
1599,0.00299415
1600,0.0029941201
1601,0.00299415
1602,0.0029940903
1603,0.00299415
1604,0.00299415
1605,0.0029941201
1606,0.0029942095
1607,0.0029941201
1608,0.0029941201
1609,0.00299415
1610,0.0029941797
1611,0.00299415
1612,0.00299415
1613,0.0029941201
1614,0.00299415
1615,0.00299415
1616,0.00299415
1617,0.00299415
1618,0.0029941201
1619,0.0029941201
1620,0.0029941797
1621,0.0029941201
1622,0.0029941201
1623,0.00299415
1624,0.0029940903
1625,0.0029941201
1626,0.0029941201
1627,0.00299415
1628,0.0029941201
1629,0.00299415
1630,0.0029941201
1631,0.00299415
1632,0.00299415
1633,0.00299415
1634,0.00299415
1635,0.00299415
1636,0.00299415
1637,0.00299415
1638,0.0029941201
1639,0.0029941201
1640,0.0029941797
1641,0.0029941201
1642,0.00299415
1643,0.0029940903
1644,0.00299415
1645,0.00299415
1646,0.0029941797
1647,0.00299415
1648,0.00299415
1649,0.0029941201
1650,0.00299415
1651,0.0029941201
1652,0.0029941201
1653,0.00299415
1654,0.0029941797
1655,0.0029940605
1656,0.00299415
1657,0.0029941201
1658,0.00299415
1659,0.00299415
1660,0.00299415
1661,0.00299415
1662,0.00299415
1663,0.00299415
1664,0.0029941201
1665,0.00299415
1666,0.00299415
1667,0.0029941201
1668,0.00299415
1669,0.00299415
1670,0.00299415
1671,0.0029941201
1672,0.0029941201
1673,0.00299415
1674,0.00299415
1675,0.00299415
1676,0.00299415
1677,0.0029940605
1678,0.00299415
1679,0.00299415
1680,0.00299415
1681,0.0029941201
1682,0.0029940903
1683,0.00299415
1684,0.0029941201
1685,0.0029942095
1686,0.0029944777
1687,0.0029941201
1688,0.00299415
1689,0.0029941201
1690,0.0029941201
1691,0.0029941201
1692,0.00299415
1693,0.0029940903
1694,0.00299415
1695,0.0029941201
1696,0.00299415
1697,0.00299415
1698,0.00299415
1699,0.0029941201
1700,0.0029941201
1701,0.00299415
1702,0.0029941201
1703,0.0029941201
1704,0.0029942393
1705,0.00299415
1706,0.00299415
1707,0.0029941201
1708,0.00299415
1709,0.0029941797
1710,0.0029941201
1711,0.0029942095
1712,0.00299415
1713,0.00299415
1714,0.00299415
1715,0.00299415
1716,0.00299415
1717,0.00299415
1718,0.00299415
1719,0.00299415
1720,0.0029941201
1721,0.0029940903
1722,0.00299415
1723,0.0029940903
1724,0.0029940903
1725,0.00299415
1726,0.0029941201
1727,0.0029941201
1728,0.00299415
1729,0.0029941201
1730,0.00299415
1731,0.0029941201
1732,0.0029941201
1733,0.00299415
1734,0.0029941201
1735,0.00299415
1736,0.00299415
1737,0.00299415
1738,0.0029941201
1739,0.00299415
1740,0.002994299
1741,0.0029941201
1742,0.00299415
1743,0.00299415
1744,0.00299415
1745,0.00299415
1746,0.00299415
1747,0.00299415
1748,0.00299415
1749,0.00299415
1750,0.00299415
1751,0.0029941201
1752,0.0029941201
1753,0.00299415
1754,0.0029942095
1755,0.00299415
1756,0.0029942095
1757,0.0029941201
1758,0.00299415
1759,0.0029941201
1760,0.0029941201
1761,0.0029941201
1762,0.0029941201
1763,0.0029941201
1764,0.0029941201
1765,0.00299415
1766,0.0029940903
1767,0.0029941201
1768,0.0029941201
1769,0.00299415
1770,0.0029941201
1771,0.00299415
1772,0.00299415
1773,0.00299415
1774,0.0029941201
1775,0.00299415
1776,0.00299415
1777,0.00299415
1778,0.0029941201
1779,0.00299415
1780,0.00299415
1781,0.0029941797
1782,0.0029941797
1783,0.00299415
1784,0.00299415
1785,0.00299415
1786,0.0029941201
1787,0.0029941797
1788,0.0029941201
1789,0.0029941201
1790,0.00299415
1791,0.00299415
1792,0.00299415
1793,0.0029941201
1794,0.0029941201
1795,0.0029940903
1796,0.0029941201
1797,0.00299415
1798,0.0029941797
1799,0.00299415
1800,0.00299415
1801,0.0029941201
1802,0.0029941201
1803,0.0029940903
1804,0.0029942691
1805,0.002994299
1806,0.00299415
1807,0.00299415
1808,0.0029941201
1809,0.00299415
1810,0.0029941201
1811,0.0029940903
1812,0.0029941797
1813,0.0029941797
1814,0.00299415
1815,0.0029941201
1816,0.0029941201
1817,0.00299415
1818,0.00299415
1819,0.00299415
1820,0.00299415
1821,0.00299415
1822,0.0029941797
1823,0.00299415
1824,0.0029941797
1825,0.00299415
1826,0.0029941201
1827,0.0029941797
1828,0.00299415
1829,0.00299415
1830,0.0029942393
1831,0.0029941201
1832,0.00299415
1833,0.0029941201
1834,0.00299415
1835,0.0029941201
1836,0.0029941201
1837,0.00299415
1838,0.00299415
1839,0.00299415
1840,0.00299415
1841,0.0029941201
1842,0.0029941797
1843,0.0029941201
1844,0.0029941201
1845,0.00299415
1846,0.00299415
1847,0.00299415
1848,0.0029940903
1849,0.0029941797
1850,0.0029941201
1851,0.0029941201
1852,0.00299415
1853,0.00299415
1854,0.0029940903
1855,0.00299415
1856,0.00299415
1857,0.00299415
1858,0.0029942393
1859,0.00299415
1860,0.00299415
1861,0.0029941797
1862,0.0029941201
1863,0.00299415
1864,0.0029941201
1865,0.0029941201
1866,0.0029941201
1867,0.0029940903
1868,0.0029941201
1869,0.0029940903
1870,0.00299415
1871,0.00299415
1872,0.0029941201
1873,0.0029941201
1874,0.00299415
1875,0.00299415
1876,0.0029942095
1877,0.00299415
1878,0.0029941201
1879,0.0029941201
1880,0.0029941201
1881,0.00299415
1882,0.0029941201
1883,0.0029941201
1884,0.0029941201
1885,0.0029941201
1886,0.00299415
1887,0.00299415
1888,0.0029941201
1889,0.00299415
1890,0.0029941201
1891,0.0029941797
1892,0.00299415
1893,0.0029941201
1894,0.00299415
1895,0.00299415
1896,0.00299415
1897,0.00299415
1898,0.00299415
1899,0.00299415
1900,0.00299415
1901,0.00299415
1902,0.00299415
1903,0.00299415
1904,0.0029941201
1905,0.00299415
1906,0.00299415
1907,0.0029941201
1908,0.00299415
1909,0.0029941797
1910,0.00299415
1911,0.00299415
1912,0.0029941201
1913,0.0029941201
1914,0.0029941797
1915,0.0029941797
1916,0.0029941201
1917,0.00299415
1918,0.00299415
1919,0.00299415
1920,0.00299415
1921,0.0029941201
1922,0.0029941201
1923,0.00299415
1924,0.0029941201
1925,0.0029942691
1926,0.0029941797
1927,0.00299415
1928,0.0029941201
1929,0.00299415
1930,0.00299415
1931,0.00299415
1932,0.00299415
1933,0.00299415
1934,0.00299415
1935,0.0029941201
1936,0.00299415
1937,0.0029942393
1938,0.00299415
1939,0.0029941201
1940,0.00299415
1941,0.00299415
1942,0.0029941201
1943,0.0029941201
1944,0.00299415
1945,0.0029941797
1946,0.00299415
1947,0.0029941201
1948,0.0029941797
1949,0.0029941201
1950,0.0029941201
1951,0.0029941201
1952,0.0029941201
1953,0.00299415
1954,0.00299415
1955,0.00299415
1956,0.0029941201
1957,0.00299415
1958,0.00299415
1959,0.00299415
1960,0.0029941201
1961,0.00299415
1962,0.0029941201
1963,0.0029941201
1964,0.0029941201
1965,0.0029941797
1966,0.00299415
1967,0.0029942095
1968,0.0029940903
1969,0.002994299
1970,0.0029941201
1971,0.0029941201
1972,0.0029941201
1973,0.0029941201
1974,0.00299415
1975,0.0029941201
1976,0.0029941201
1977,0.0029941201
1978,0.0029941201
1979,0.00299415
1980,0.0029941201
1981,0.0029941201
1982,0.0029941201
1983,0.00299415
1984,0.0029941201
1985,0.00299415
1986,0.0029940903
1987,0.00299415
1988,0.00299415
1989,0.0029941201
1990,0.0029941201
1991,0.0029941201
1992,0.0029941201
1993,0.0029941201
1994,0.00299415
1995,0.00299415
1996,0.0029941201
1997,0.0029941797
1998,0.0029941201
1999,0.00299415
2000,0.0029941201
2001,0.0029941201
2002,0.0029942095
2003,0.0029941201
2004,0.0029942095
2005,0.0029941201
2006,0.00299415
2007,0.00299415
2008,0.0029941201
2009,0.0029941201
2010,0.0029942095
2011,0.00299415
2012,0.0029941201
2013,0.0029942691
2014,0.0029941201
2015,0.00299415
2016,0.0029941797
2017,0.0029941201
2018,0.0029941201
2019,0.00299415
2020,0.00299415
2021,0.00299415
2022,0.00299415
2023,0.0029941201
2024,0.0029942095
2025,0.00299415
2026,0.0029941201
2027,0.0029942095
2028,0.00299415
2029,0.00299415
2030,0.00299415
2031,0.00299415
2032,0.00299415
2033,0.00299415
2034,0.00299415
2035,0.0029940903
2036,0.0029941201
2037,0.0029941201
2038,0.0029941797
2039,0.0029941201
2040,0.00299415
2041,0.0029941201
2042,0.00299415
2043,0.0029942095
2044,0.0029941201
2045,0.0029940903
2046,0.00299415
2047,0.0029941201
2048,0.0029941797
2049,0.00299415
2050,0.0029941201
2051,0.00299415
2052,0.0029941797
2053,0.00299415
2054,0.0029941201
2055,0.00299415
2056,0.00299415
2057,0.0029941201
2058,0.0029941201
2059,0.0029941201
2060,0.00299415
2061,0.00299415
2062,0.00299415
2063,0.0029941201
2064,0.0029940903
2065,0.00299415
2066,0.0029941201
2067,0.00299415
2068,0.0029941201
2069,0.00299415
2070,0.00299415
2071,0.0029941201
2072,0.0029941201
2073,0.0029941201
2074,0.00299415
2075,0.00299415
2076,0.00299415
2077,0.00299415
2078,0.00299415
2079,0.00299415
2080,0.00299415
2081,0.0029941201
2082,0.00299415
2083,0.0029940903
2084,0.00299415
2085,0.0029941201
2086,0.00299415
2087,0.0029941201
2088,0.0029941201
2089,0.00299415
2090,0.0029941797
2091,0.00299415
2092,0.0029941201
2093,0.0029941201
2094,0.0029941201
2095,0.0029941797
2096,0.0029941201
2097,0.0029941201
2098,0.00299415
2099,0.00299415
2100,0.00299415
2101,0.0029941201
2102,0.00299415
2103,0.0029942095
2104,0.0029941201
2105,0.00299415
2106,0.0029941201
2107,0.0029941201
2108,0.00299415
2109,0.0029941201
2110,0.00299415
2111,0.00299415
2112,0.0029942095
2113,0.00299415
2114,0.0029942095
2115,0.0029941201
2116,0.0029941797
2117,0.00299415
2118,0.00299415
2119,0.00299415
2120,0.00299415
2121,0.00299415
2122,0.00299415
2123,0.0029941797
2124,0.00299415
2125,0.00299415
2126,0.0029941201
2127,0.0029940605
2128,0.00299415
2129,0.0029941201
2130,0.00299415
2131,0.0029941201
2132,0.00299415
2133,0.00299415
2134,0.00299415
2135,0.00299415
2136,0.00299415
2137,0.00299415
2138,0.00299415
2139,0.0029941201
2140,0.00299415
2141,0.00299415
2142,0.0029941201
2143,0.0029941201
2144,0.0029941797
2145,0.00299415
2146,0.0029941201
2147,0.0029941201
2148,0.00299415
2149,0.00299415
2150,0.0029941201
2151,0.0029941797
2152,0.0029940903
2153,0.0029941201
2154,0.00299415
2155,0.0029941201
2156,0.0029941201
2157,0.00299415
2158,0.00299415
2159,0.0029941797
2160,0.00299415
2161,0.00299415
2162,0.00299415
2163,0.0029941201
2164,0.0029941201
2165,0.0029941201
2166,0.00299415
2167,0.00299415
2168,0.00299415
2169,0.00299415
2170,0.0029941201
2171,0.0029941201
2172,0.00299415
2173,0.0029940903
2174,0.0029940903
2175,0.00299415
2176,0.0029941201
2177,0.00299415
2178,0.0029941201
2179,0.00299415
2180,0.0029940903
2181,0.00299415
2182,0.0029941201
2183,0.00299415
2184,0.00299415
2185,0.00299415
2186,0.0029941201
2187,0.00299415
2188,0.00299415
2189,0.00299415
2190,0.0029941201
2191,0.0029941201
2192,0.00299415
2193,0.0029941201
2194,0.00299415
2195,0.00299415
2196,0.00299415
2197,0.0029941201
2198,0.0029941201
2199,0.0029941797
2200,0.00299415
2201,0.0029941201
2202,0.0029942095
2203,0.0029941201
2204,0.00299415
2205,0.00299415
2206,0.0029941201
2207,0.0029941201
2208,0.00299415
2209,0.00299415
2210,0.00299415
2211,0.0029941201
2212,0.0029941201
2213,0.00299415
2214,0.0029941201
2215,0.0029941201
2216,0.0029941201
2217,0.0029941201
2218,0.0029941201
2219,0.002994299
2220,0.0029941201
2221,0.0029941201
2222,0.0029941201
2223,0.0029941797
2224,0.0029941201
2225,0.0029941797
2226,0.0029941201
2227,0.0029941201
2228,0.00299415
2229,0.0029941201
2230,0.0029942095
2231,0.00299415
2232,0.0029941201
2233,0.00299415
2234,0.00299415
2235,0.00299415
2236,0.0029941797
2237,0.00299415
2238,0.00299415
2239,0.0029941201
2240,0.0029941201
2241,0.00299415
2242,0.00299415
2243,0.0029941201
2244,0.0029940903
2245,0.00299415
2246,0.00299415
2247,0.0029941201
2248,0.00299415
2249,0.00299415
2250,0.0029942095
2251,0.0029941201
2252,0.00299415
2253,0.0029942393
2254,0.00299415
2255,0.0029942095
2256,0.0029941201
2257,0.00299415
2258,0.0029941797
2259,0.00299415
2260,0.0029941201
2261,0.00299415
2262,0.0029941201
2263,0.0029941201
2264,0.00299415
2265,0.0029941201
2266,0.0029941201
2267,0.00299415
2268,0.0029942095
2269,0.00299415
2270,0.0029941201
2271,0.0029941201
2272,0.0029942095
2273,0.00299415
2274,0.0029941201
2275,0.0029941201
2276,0.0029941201
2277,0.00299415
2278,0.00299415
2279,0.0029941201
2280,0.0029940903
2281,0.0029941201
2282,0.0029941201
2283,0.00299415
2284,0.0029941201
2285,0.0029941201
2286,0.0029941201
2287,0.00299415
2288,0.00299415
2289,0.00299415
2290,0.0029941201
2291,0.00299415
2292,0.0029942095
2293,0.00299415
2294,0.0029941201
2295,0.0029941201
2296,0.0029942095
2297,0.00299415
2298,0.00299415
2299,0.00299415
2300,0.0029941201
2301,0.00299415
2302,0.0029941201
2303,0.00299415
2304,0.0029940903
2305,0.00299415
2306,0.0029941201
2307,0.0029941201
2308,0.0029941201
2309,0.00299415
2310,0.0029941797
2311,0.0029941797
2312,0.0029941201
2313,0.0029941201
2314,0.00299415
2315,0.00299415
2316,0.0029940903
2317,0.00299415
2318,0.0029941797
2319,0.0029942095
2320,0.0029941201
2321,0.00299415
2322,0.00299415
2323,0.00299415
2324,0.0029941201
2325,0.0029941201
2326,0.00299415
2327,0.00299415
2328,0.00299415
2329,0.00299415
2330,0.00299415
2331,0.0029941201
2332,0.0029941201
2333,0.00299415
2334,0.0029941201
2335,0.0029941201
2336,0.0029941201
2337,0.0029940903
2338,0.00299415
2339,0.0029941201
2340,0.0029941201
2341,0.0029941201
2342,0.0029940903
2343,0.0029942095
2344,0.00299415
2345,0.00299415
2346,0.0029941201
2347,0.00299415
2348,0.0029941201
2349,0.00299415
2350,0.00299415
2351,0.0029941201
2352,0.0029941201
2353,0.00299415
2354,0.00299415
2355,0.0029942095
2356,0.00299415
2357,0.0029941201
2358,0.00299415
2359,0.00299415
2360,0.0029941797
2361,0.00299415
2362,0.0029941201
2363,0.00299415
2364,0.00299415
2365,0.0029941201
2366,0.0029942095
2367,0.0029941201
2368,0.0029941201
2369,0.00299415
2370,0.00299415
2371,0.00299415
2372,0.00299415
2373,0.0029942095
2374,0.00299415
2375,0.00299415
2376,0.0029941201
2377,0.0029941201
2378,0.00299415
2379,0.00299415
2380,0.00299415
2381,0.0029941201
2382,0.0029941201
2383,0.0029941201
2384,0.00299415
2385,0.0029941201
2386,0.0029940903
2387,0.00299415
2388,0.0029942095
2389,0.00299415
2390,0.00299415
2391,0.0029940903
2392,0.0029941201
2393,0.0029941201
2394,0.0029941201
2395,0.00299415
2396,0.00299415
2397,0.0029941201
2398,0.00299415
2399,0.0029941201
2400,0.00299415
2401,0.00299415
2402,0.00299415
2403,0.00299415
2404,0.0029941201
2405,0.0029941797
2406,0.0029941201
2407,0.0029941201
2408,0.00299415
2409,0.00299415
2410,0.00299415
2411,0.0029941797
2412,0.0029941201
2413,0.0029940903
2414,0.00299415
2415,0.00299415
2416,0.00299415
2417,0.00299415
2418,0.0029942393
2419,0.0029941797
2420,0.0029942095
2421,0.00299415
2422,0.0029941201
2423,0.00299415
2424,0.0029941797
2425,0.00299415
2426,0.00299415
2427,0.00299415
2428,0.0029941201
2429,0.002994299
2430,0.00299415
2431,0.0029941201
2432,0.0029941201
2433,0.00299415
2434,0.0029941201
2435,0.00299415
2436,0.00299415
2437,0.0029941797
2438,0.0029941201
2439,0.00299415
2440,0.00299415
2441,0.0029941201
2442,0.00299415
2443,0.0029941201
2444,0.0029941201
2445,0.00299415
2446,0.0029941201
2447,0.00299415
2448,0.0029941201
2449,0.0029941201
2450,0.0029941797
2451,0.00299415
2452,0.0029941201
2453,0.00299415
2454,0.0029941201
2455,0.0029941797
2456,0.00299415
2457,0.00299415
2458,0.00299415
2459,0.00299415
2460,0.0029941797
2461,0.00299415
2462,0.0029941201
2463,0.00299415
2464,0.00299415
2465,0.0029940903
2466,0.0029941797
2467,0.00299415
2468,0.0029941797
2469,0.00299415
2470,0.00299415
2471,0.00299415
2472,0.00299415
2473,0.0029941201
2474,0.00299415
2475,0.00299415
2476,0.0029942691
2477,0.0029941201
2478,0.0029941201
2479,0.0029941201
2480,0.0029941201
2481,0.0029941797
2482,0.0029941201
2483,0.00299415
2484,0.0029941797
2485,0.0029941201
2486,0.00299415
2487,0.0029941201
2488,0.00299415
2489,0.0029941797
2490,0.00299415
2491,0.0029941201
2492,0.00299415
2493,0.0029941201
2494,0.0029941201
2495,0.0029941201
2496,0.0029941201
2497,0.00299415
2498,0.00299415
2499,0.0029941201
2500,0.00299415
2501,0.0029942393
2502,0.00299415
2503,0.0029941201
2504,0.00299415
2505,0.0029941201
2506,0.0029941201
2507,0.0029941201
2508,0.00299415
2509,0.0029941201
2510,0.0029941201
2511,0.00299415
2512,0.0029941201
2513,0.00299415
2514,0.00299415
2515,0.00299415
2516,0.0029941201
2517,0.00299415
2518,0.0029940903
2519,0.0029941201
2520,0.0029941201
2521,0.00299415
2522,0.00299415
2523,0.00299415
2524,0.0029941201
2525,0.0029942393
2526,0.0029941201
2527,0.0029941797
2528,0.0029941797
2529,0.0029942691
2530,0.0029941201
2531,0.0029941201
2532,0.0029941201
2533,0.00299415
2534,0.0029941201
2535,0.00299415
2536,0.0029941201
2537,0.00299415
2538,0.0029941201
2539,0.00299415
2540,0.00299415
2541,0.00299415
2542,0.00299415
2543,0.0029940903
2544,0.0029940605
2545,0.0029941201
2546,0.0029941797
2547,0.00299415
2548,0.00299415
2549,0.0029940903
2550,0.0029941201
2551,0.00299415
2552,0.00299415
2553,0.00299415
2554,0.00299415
2555,0.0029940903
2556,0.0029941797
2557,0.0029941201
2558,0.0029941797
2559,0.00299415
2560,0.0029941201
2561,0.00299415
2562,0.0029941201
2563,0.0029941201
2564,0.00299415
2565,0.0029941201
2566,0.00299415
2567,0.00299415
2568,0.0029941201
2569,0.0029940903
2570,0.00299415
2571,0.00299415
2572,0.00299415
2573,0.0029941201
2574,0.00299415
2575,0.0029942095
2576,0.0029940903
2577,0.0029941201
2578,0.0029941201
2579,0.00299415
2580,0.0029941797
2581,0.0029943585
2582,0.0029941201
2583,0.00299415
2584,0.0029941797
2585,0.00299415
2586,0.00299415
2587,0.00299415
2588,0.0029941201
2589,0.0029941201
2590,0.00299415
2591,0.00299415
2592,0.0029941201
2593,0.0029940903
2594,0.0029941201
2595,0.00299415
2596,0.00299415
2597,0.0029941201
2598,0.0029941797
2599,0.0029941201
2600,0.00299415
2601,0.00299415
2602,0.0029941201
2603,0.0029941797
2604,0.00299415
2605,0.00299415
2606,0.0029941201
2607,0.00299415
2608,0.0029941797
2609,0.00299415
2610,0.00299415
2611,0.00299415
2612,0.0029941201
2613,0.00299415
2614,0.00299415
2615,0.0029941201
2616,0.0029941201
2617,0.00299415
2618,0.0029941201
2619,0.00299415
2620,0.00299415
2621,0.00299415
2622,0.0029941201
2623,0.00299415
2624,0.0029942691
2625,0.0029941201
2626,0.00299415
2627,0.0029941201
2628,0.00299415
2629,0.00299415
2630,0.0029941201
2631,0.0029941201
2632,0.00299415
2633,0.00299415
2634,0.00299415
2635,0.0029941797
2636,0.0029941201
2637,0.0029941201
2638,0.0029941201
2639,0.00299415
2640,0.00299415
2641,0.0029941201
2642,0.00299415
2643,0.00299415
2644,0.00299415
2645,0.0029944181
2646,0.00299415
2647,0.00299415
2648,0.0029941201
2649,0.0029941201
2650,0.0029941201
2651,0.0029941797
2652,0.00299415
2653,0.00299415
2654,0.0029940903
2655,0.0029940903
2656,0.0029941201
2657,0.0029940903
2658,0.0029941201
2659,0.00299415
2660,0.00299415
2661,0.0029941201
2662,0.0029941201
2663,0.00299415
2664,0.00299415
2665,0.0029941797
2666,0.0029941201
2667,0.0029941797
2668,0.00299415
2669,0.0029941201
2670,0.0029942095
2671,0.0029941201
2672,0.0029940903
2673,0.0029941201
2674,0.0029941201
2675,0.0029941201
2676,0.00299415
2677,0.0029941201
2678,0.00299415
2679,0.0029941201
2680,0.00299415
2681,0.00299415
2682,0.0029942095
2683,0.00299415
2684,0.0029941201
2685,0.0029940903
2686,0.0029940903
2687,0.0029941201
2688,0.00299415
2689,0.0029941797
2690,0.00299415
2691,0.0029941201
2692,0.0029942393
2693,0.0029940903
2694,0.0029940903
2695,0.0029941201
2696,0.00299415
2697,0.0029941201
2698,0.0029942095
2699,0.0029941201
2700,0.00299415
2701,0.0029941201
2702,0.0029941201
2703,0.0029941797
2704,0.0029941201
2705,0.00299415
2706,0.00299415
2707,0.00299415
2708,0.0029941201
2709,0.0029942095
2710,0.00299415
2711,0.0029941201
2712,0.00299415
2713,0.0029941201
2714,0.00299415
2715,0.0029941201
2716,0.00299415
2717,0.00299415
2718,0.00299415
2719,0.00299415
2720,0.0029941201
2721,0.0029940903
2722,0.00299415
2723,0.00299415
2724,0.0029941201
2725,0.0029940903
2726,0.00299415
2727,0.0029941201
2728,0.0029940903
2729,0.0029941797
2730,0.00299415
2731,0.0029941201
2732,0.00299415
2733,0.0029941201
2734,0.00299415
2735,0.0029941201
2736,0.00299415
2737,0.00299415
2738,0.00299415
2739,0.00299415
2740,0.0029945672
2741,0.0029941797
2742,0.0029941201
2743,0.00299415
2744,0.00299415
2745,0.0029941797
2746,0.0029942691
2747,0.00299415
2748,0.00299415
2749,0.00299415
2750,0.0029941201
2751,0.0029941201
2752,0.0029941797
2753,0.00299415
2754,0.0029940903
2755,0.00299415
2756,0.0029941201
2757,0.00299415
2758,0.0029940903
2759,0.00299415
2760,0.00299415
2761,0.00299415
2762,0.00299415
2763,0.0029941201
2764,0.0029941201
2765,0.0029942393
2766,0.00299415
2767,0.00299415
2768,0.0029941201
2769,0.0029940903
2770,0.00299415
2771,0.00299415
2772,0.0029941201
2773,0.00299415
2774,0.0029941201
2775,0.00299415
2776,0.00299415
2777,0.0029941201
2778,0.0029941201
2779,0.00299415
2780,0.0029941201
2781,0.0029941201
2782,0.00299415
2783,0.0029940903
2784,0.00299415
2785,0.0029941797
2786,0.00299415
2787,0.0029941201
2788,0.0029940903
2789,0.0029941201
2790,0.0029942393
2791,0.0029941201
2792,0.00299415
2793,0.0029940903
2794,0.00299415
2795,0.0029941201
2796,0.00299415
2797,0.002994299
2798,0.00299415
2799,0.0029941797
2800,0.00299415
2801,0.00299415
2802,0.0029941201
2803,0.0029941201
2804,0.0029942691
2805,0.0029940903
2806,0.0029941201
2807,0.00299415
2808,0.00299415
2809,0.00299415
2810,0.0029941201
2811,0.00299415
2812,0.00299415
2813,0.0029941797
2814,0.0029940903
2815,0.0029941797
2816,0.00299415
2817,0.0029941201
2818,0.00299415
2819,0.00299415
2820,0.0029941797
2821,0.0029941201
2822,0.0029941797
2823,0.0029941201
2824,0.0029941201
2825,0.00299415
2826,0.00299415
2827,0.0029941201
2828,0.0029941201
2829,0.0029941201
2830,0.0029941201
2831,0.00299415
2832,0.00299415
2833,0.0029941201
2834,0.00299415
2835,0.0029940903
2836,0.0029941797
2837,0.00299415
2838,0.0029941201
2839,0.00299415
2840,0.0029941201
2841,0.00299415
2842,0.0029941797
2843,0.0029941201
2844,0.0029940903
2845,0.00299415
2846,0.00299415
2847,0.00299415
2848,0.00299415
2849,0.00299415
2850,0.0029941201
2851,0.0029941201
2852,0.0029941201
2853,0.00299415
2854,0.0029941201
2855,0.0029941797
2856,0.00299415
2857,0.00299415
2858,0.0029941201
2859,0.00299415
2860,0.00299415
2861,0.00299415
2862,0.00299415
2863,0.0029941201
2864,0.00299415
2865,0.0029941201
2866,0.0029941201
2867,0.0029941797
2868,0.0029941201
2869,0.0029941201
2870,0.0029941201
2871,0.0029942095
2872,0.0029941201
2873,0.00299415
2874,0.0029941201
2875,0.00299415
2876,0.0029941201
2877,0.0029941797
2878,0.00299415
2879,0.00299415
2880,0.00299415
2881,0.00299415
2882,0.00299415
2883,0.00299415
2884,0.00299415
2885,0.0029941201
2886,0.0029941201
2887,0.0029941201
2888,0.00299415
2889,0.00299415
2890,0.00299415
2891,0.0029942393
2892,0.0029941201
2893,0.0029941201
2894,0.00299415
2895,0.00299415
2896,0.0029941201
2897,0.00299415
2898,0.00299415
2899,0.00299415
2900,0.00299415
2901,0.0029941201
2902,0.00299415
2903,0.0029941201
2904,0.00299415
2905,0.0029941201
2906,0.0029942095
2907,0.00299415
2908,0.00299415
2909,0.00299415
2910,0.00299415
2911,0.00299415
2912,0.0029941797
2913,0.00299415
2914,0.0029941201
2915,0.00299415
2916,0.0029941201
2917,0.0029941201
2918,0.00299415
2919,0.00299415
2920,0.00299415
2921,0.00299415
2922,0.0029941201
2923,0.00299415
2924,0.00299415
2925,0.0029941797
2926,0.00299415
2927,0.0029942095
2928,0.00299415
2929,0.0029941201
2930,0.0029941201
2931,0.00299415
2932,0.00299415
2933,0.00299415
2934,0.00299415
2935,0.00299415
2936,0.00299415
2937,0.00299415
2938,0.00299415
2939,0.00299415
2940,0.00299415
2941,0.0029940605
2942,0.00299415
2943,0.00299415
2944,0.0029941201
2945,0.0029941201
2946,0.0029941201
2947,0.0029941201
2948,0.0029941797
2949,0.0029942095
2950,0.00299415
2951,0.00299415
2952,0.00299415
2953,0.00299415
2954,0.0029941797
2955,0.00299415
2956,0.00299415
2957,0.0029941201
2958,0.00299415
2959,0.0029941201
2960,0.00299415
2961,0.0029941201
2962,0.0029941797
2963,0.00299415
2964,0.0029941201
2965,0.0029941797
2966,0.00299415
2967,0.0029941201
2968,0.0029941797
2969,0.0029941797
2970,0.0029941797
2971,0.0029942095
2972,0.00299415
2973,0.00299415
2974,0.00299415
2975,0.0029941797
2976,0.00299415
2977,0.00299415
2978,0.0029941201
2979,0.00299415
2980,0.00299415
2981,0.0029941201
2982,0.00299415
2983,0.00299415
2984,0.0029941201
2985,0.0029941201
2986,0.00299415
2987,0.00299415
2988,0.00299415
2989,0.00299415
2990,0.00299415
2991,0.00299415
2992,0.00299415
2993,0.00299415
2994,0.00299415
2995,0.0029941201
2996,0.00299415
2997,0.0029941797
2998,0.0029941201
2999,0.00299415
3000,0.0029941201
3001,0.0029941797
3002,0.0029941797
3003,0.0029941201
3004,0.00299415
3005,0.0029941201
3006,0.00299415
3007,0.0029941201
3008,0.00299415
3009,0.00299415
3010,0.0029941201
3011,0.00299415
3012,0.0029941201
3013,0.0029941797
3014,0.0029941201
3015,0.0029940903
3016,0.00299415
3017,0.00299415
3018,0.00299415
3019,0.00299415
3020,0.00299415
3021,0.00299415
3022,0.0029941201
3023,0.00299415
3024,0.00299415
3025,0.0029941201
3026,0.00299415
3027,0.00299415
3028,0.00299415
3029,0.0029940903
3030,0.00299415
3031,0.00299415
3032,0.0029941201
3033,0.00299415
3034,0.00299415
3035,0.0029941201
3036,0.00299415
3037,0.00299415
3038,0.00299415
3039,0.0029941201
3040,0.00299415
3041,0.00299415
3042,0.0029941201
3043,0.00299415
3044,0.0029941201
3045,0.0029941201
3046,0.0029941797
